id,area_id,index
101322805,101322,805
101322714,101322,714
101322712,101322,712
101322711,101322,711
101322710,101322,710
101322709,101322,709
101322707,101322,707
101322715,101322,715
101322705,101322,705
101322704,101322,704
101322703,101322,703
101322702,101322,702
101322701,101322,701
101322616,101322,616
101322615,101322,615
101322614,101322,614
101322706,101322,706
101331503,101331,503
101331502,101331,502
101331501,101331,501
910133102,101331,2
101331201,101331,201
910133101,101331,1
101381108,101381,108
101381001,101381,1
101381101,101381,101
101381102,101381,102
101381103,101381,103
101381104,101381,104
101381105,101381,105
101381106,101381,106
101381107,101381,107
101382402,101382,402
101382501,101382,501
101382201,101382,201
101382401,101382,401
101382403,101382,403
101383101,101383,101
101383102,101383,102
101383103,101383,103
101383401,101383,401
101383501,101383,501
101384201,101384,201
101384402,101384,402
101384403,101384,403
101384501,101384,501
101385501,101385,501
101385401,101385,401
101385201,101385,201
101386201,101386,201
101386401,101386,401
101386402,101386,402
101386403,101386,403
101386501,101386,501
101387201,101387,201
101387401,101387,401
101387402,101387,402
101387403,101387,403
101387501,101387,501
101388201,101388,201
101388501,101388,501
101388401,101388,401
101389402,101389,402
101389401,101389,401
101389205,101389,205
101389501,101389,501
101389201,101389,201
101389403,101389,403
101389203,101389,203
101401204,101401,204
101401001,101401,1
101401002,101401,2
101401118,101401,118
101401201,101401,201
101401202,101401,202
101401205,101401,205
101401206,101401,206
101401207,101401,207
101401117,101401,117
101401208,101401,208
101401401,101401,401
101401402,101401,402
101401403,101401,403
101401404,101401,404
101401405,101401,405
101401203,101401,203
101401209,101401,209
101401116,101401,116
910140101,101401,1
101401114,101401,114
101401003,101401,3
101401004,101401,4
101401115,101401,115
101401101,101401,101
101401102,101401,102
101401103,101401,103
101401104,101401,104
101401005,101401,5
101401106,101401,106
101401107,101401,107
101401109,101401,109
101401110,101401,110
101401111,101401,111
101401112,101401,112
101401113,101401,113
101401105,101401,105
101411501,101411,501
101411405,101411,405
101411404,101411,404
101411403,101411,403
101411203,101411,203
101411401,101411,401
101411205,101411,205
101411202,101411,202
101411201,101411,201
101411402,101411,402
101411502,101411,502
101411611,101411,611
101411602,101411,602
910141101,101411,1
910141102,101411,2
101411910,101411,910
101411804,101411,804
101411803,101411,803
101411802,101411,802
101411801,101411,801
101411704,101411,704
101411703,101411,703
101411702,101411,702
101411701,101411,701
101411610,101411,610
101411609,101411,609
101411608,101411,608
101411607,101411,607
101411606,101411,606
101411605,101411,605
101411604,101411,604
101411603,101411,603
101411503,101411,503
101411601,101411,601
101501703,101501,704
101501504,101501,504
101501801,101501,801
101501702,101501,703
101501701,101501,701
101501606,101501,606
101501604,101501,604
101501603,101501,603
101501601,101501,601
101501503,101501,503
101501502,101501,502
101501501,101501,501
101501408,101501,408
101501802,101501,802
101501407,101501,407
101501405,101501,405
101501404,101501,404
101501403,101501,403
101501402,101501,402
101501401,101501,401
101501201,101501,201
101501406,101501,406
101511004,101511,4
101511201,101511,201
101511202,101511,202
101511203,101511,203
101511204,101511,204
101511205,101511,205
101511003,101511,3
101511801,101511,801
101511001,101511,1
101511401,101511,401
910151101,101511,1
910151102,101511,2
910151103,101511,3
910151112,101511,12
910151113,101511,13
101511002,101511,2
101511802,101511,802
101511402,101511,402
101511404,101511,404
101511607,101511,607
101511608,101511,608
101511609,101511,609
101511610,101511,610
101511611,101511,611
101511612,101511,612
101511613,101511,613
101511701,101511,701
101511702,101511,702
101511703,101511,703
101511704,101511,704
101511705,101511,705
101511706,101511,706
101511707,101511,712
101511708,101511,718
101511606,101511,606
101511403,101511,403
101511605,101511,605
101511603,101511,603
101511405,101511,405
101511406,101511,406
101511407,101511,407
101511408,101511,408
101511409,101511,409
101511410,101511,410
101511411,101511,411
101511604,101511,604
101511412,101511,412
101511501,101511,501
101511502,101511,502
101511503,101511,503
101511504,101511,504
101511601,101511,601
101511602,101511,602
101511413,101511,413
910160102,101601,2
910160101,101601,1
910160103,101601,3
101601608,101601,608
101601410,101601,410
101601610,101601,610
101601611,101601,611
101601612,101601,612
101601613,101601,613
101601614,101601,614
101601615,101601,615
101601617,101601,617
101601618,101601,618
101601701,101601,701
101601702,101601,702
101601703,101601,703
101601704,101601,704
101601705,101601,705
101601706,101601,706
101601707,101601,707
101601801,101601,801
101601802,101601,802
101601910,101601,910
101601940,101601,940
101601609,101601,609
101601607,101601,607
101601616,101601,616
101601605,101601,605
101601201,101601,201
101601606,101601,606
101601401,101601,401
101601402,101601,402
101601405,101601,405
101601406,101601,406
101601407,101601,407
101601408,101601,408
101601409,101601,409
101601411,101601,411
101601202,101601,202
101601501,101601,501
101601412,101601,412
101601603,101601,603
101601602,101601,602
101601601,101601,601
101601604,101601,604
101601503,101601,503
101601502,101601,502
101601504,101601,504
101611612,101611,612
101611802,101611,802
101611613,101611,613
101611701,101611,701
101611702,101611,702
101611703,101611,703
101611801,101611,801
101611803,101611,803
101611920,101611,920
101611806,101611,806
101611807,101611,807
101611949,101611,949
910161101,101611,1
910161102,101611,2
910161103,101611,3
101611611,101611,611
101611804,101611,804
101611610,101611,610
101611603,101611,603
101611608,101611,608
101611609,101611,609
101611202,101611,202
101611401,101611,401
101611403,101611,403
101611405,101611,405
101611501,101611,501
101611502,101611,502
101611503,101611,503
101611601,101611,601
101611602,101611,602
101611402,101611,402
101611604,101611,604
101611605,101611,605
101611606,101611,606
101611607,101611,607
101611504,101611,504
101621604,101621,604
101621803,101621,803
101621603,101621,603
101621001,101621,1
101621601,101621,601
101621502,101621,502
101621501,101621,501
101621002,101621,2
910162101,101621,1
101621602,101621,602
101622802,101622,802
101622606,101622,606
101622201,101622,201
101622604,101622,604
101622603,101622,603
101622501,101622,501
101622601,101622,601
101622602,101622,602
101622605,101622,605
109001801,109001,801
109001607,109001,607
109001606,109001,606
109001604,109001,604
109001603,109001,603
109001602,109001,602
109001601,109001,601
109001003,109001,3
109001002,109001,2
109001001,109001,1
109001605,109001,605
109001802,109001,802
109001991,109001,991
109002501,109002,501
109002714,109002,714
109002709,109002,709
109002707,109002,707
109002702,109002,702
109002701,109002,701
109002611,109002,611
109002610,109002,610
109002609,109002,609
109002608,109002,608
109002607,109002,607
109002502,109002,502
109002605,109002,605
109002606,109002,606
109002504,109002,504
109002505,109002,505
109002503,109002,503
109002602,109002,602
109002603,109002,603
109002604,109002,604
109002601,109002,601
109004608,109004,608
109004707,109004,707
109004706,109004,706
109004702,109004,702
109004701,109004,701
109004610,109004,610
109004609,109004,609
109004607,109004,607
109004603,109004,603
109004605,109004,605
109004604,109004,604
109004602,109004,602
109004601,109004,601
109004502,109004,502
109004501,109004,501
109004001,109004,1
109004606,109004,606
109005604,109005,604
109005605,109005,605
109005603,109005,603
109005602,109005,602
109005121,109005,121
109005116,109005,116
109005115,109005,115
109005601,109005,601
109902001,109902,1
109902901,109902,901
109902902,109902,902
109903902,109903,902
109903001,109903,1
109904901,109904,901
109905902,109905,902
109905901,109905,901
109906901,109906,901
109906902,109906,902
130101801,130101,801
130101802,130101,802
130101426,130101,426
130101423,130101,423
130101424,130101,424
130101901,130101,901
130101425,130101,425
130101902,130101,902
913010101,130101,1
130101903,130101,903
130101904,130101,904
130101905,130101,905
130101906,130101,906
130101910,130101,910
913010102,130101,2
913010103,130101,3
130101421,130101,421
130101406,130101,406
130101414,130101,414
130101202,130101,202
130101415,130101,415
130101402,130101,402
130101403,130101,403
130101404,130101,404
130101405,130101,405
130101401,130101,401
130101408,130101,408
130101409,130101,409
130101410,130101,410
130101411,130101,411
130101407,130101,407
130101413,130101,413
130101412,130101,412
130102208,130102,208
130102209,130102,209
130102210,130102,210
130102211,130102,211
130102214,130102,214
130102206,130102,206
130102401,130102,401
913010202,130102,2
130102402,130102,402
913010201,130102,1
130102212,130102,212
130102205,130102,205
130102202,130102,202
130102203,130102,203
130102201,130102,201
130102108,130102,108
130102107,130102,107
130102105,130102,105
130102104,130102,104
130102103,130102,103
130102102,130102,102
130102101,130102,101
130102002,130102,2
130102001,130102,1
130102403,130102,403
130102204,130102,204
130102106,130102,106
130102404,130102,404
130102802,130102,802
130102602,130102,602
130102603,130102,603
130102605,130102,605
130102606,130102,606
130102607,130102,607
130102608,130102,608
130102609,130102,609
130102601,130102,601
130102610,130102,610
130102701,130102,701
130102702,130102,702
130102703,130102,703
130102704,130102,704
130102803,130102,803
130102804,130102,804
130102920,130102,920
130102611,130102,611
130102504,130102,504
130102604,130102,604
130102502,130102,502
130102405,130102,405
130102503,130102,503
130102407,130102,407
130102408,130102,408
130102409,130102,409
130102410,130102,410
130102411,130102,411
130102406,130102,406
130102413,130102,413
130102414,130102,414
130102415,130102,415
130102416,130102,416
130102501,130102,501
130102412,130102,412
130103135,130103,135
130103134,130103,134
130103133,130103,133
130103131,130103,131
130103130,130103,130
913010301,130103,1
130103001,130103,1
913010302,130103,2
913010303,130103,3
130103136,130103,136
130103002,130103,2
130103201,130103,201
130103132,130103,132
130103203,130103,203
130103413,130103,413
130103414,130103,414
130103415,130103,415
130103416,130103,416
130103417,130103,417
130103418,130103,418
130103419,130103,419
130103412,130103,412
130103202,130103,202
130103501,130103,501
130103601,130103,601
130103602,130103,602
130103603,130103,603
130103604,130103,604
130103605,130103,605
130103801,130103,801
130103421,130103,421
130103411,130103,411
130103420,130103,420
130103409,130103,409
130103410,130103,410
130103204,130103,204
130103205,130103,205
130103206,130103,206
130103207,130103,207
130103208,130103,208
130103402,130103,402
130103401,130103,401
130103404,130103,404
130103405,130103,405
130103406,130103,406
130103407,130103,407
130103408,130103,408
130103403,130103,403
130181604,130181,604
130181701,130181,701
130181606,130181,606
130181702,130181,702
130181605,130181,605
130181603,130181,603
130181502,130181,502
130181601,130181,601
130181501,130181,501
130181602,130181,602
130201408,130201,408
913020101,130201,1
913020102,130201,2
130201416,130201,416
130201415,130201,415
130201414,130201,414
130201413,130201,413
130201412,130201,412
130201411,130201,411
130201410,130201,410
130201409,130201,409
130201407,130201,407
130201419,130201,419
130201405,130201,405
130201404,130201,404
130201403,130201,403
130201402,130201,402
130201401,130201,401
130201204,130201,204
130201203,130201,203
130201202,130201,202
130201201,130201,201
130201120,130201,120
130201119,130201,119
130201417,130201,417
913020103,130201,3
130201418,130201,418
130201406,130201,406
130201001,130201,1
130201002,130201,2
130201611,130201,611
130201604,130201,604
130201605,130201,605
130201606,130201,606
130201607,130201,607
130201608,130201,608
130201609,130201,609
130201704,130201,704
130201603,130201,603
130201705,130201,705
130201708,130201,708
130201709,130201,709
130201710,130201,710
130201803,130201,803
130201804,130201,804
130201910,130201,910
130201612,130201,612
130201706,130201,706
130201602,130201,602
130201707,130201,707
130201506,130201,506
130201420,130201,420
130201601,130201,601
130201421,130201,421
130201422,130201,422
130201423,130201,423
130201701,130201,701
130201702,130201,702
130201703,130201,703
130201424,130201,424
130201610,130201,610
130201505,130201,505
130201426,130201,426
130201427,130201,427
130201428,130201,428
130201501,130201,501
130201502,130201,502
130201503,130201,503
130201425,130201,425
130201504,130201,504
130211515,130211,515
130211701,130211,701
130211704,130211,704
130211707,130211,707
130211706,130211,706
130211514,130211,514
130211803,130211,803
130211804,130211,804
130211705,130211,705
130211805,130211,805
130211509,130211,509
130211512,130211,512
130211511,130211,511
130211510,130211,510
130211508,130211,508
130211507,130211,507
130211504,130211,504
130211503,130211,503
130211501,130211,501
130211202,130211,202
130211201,130211,201
130211513,130211,513
130211502,130211,502
130211819,130211,819
130211808,130211,808
130211830,130211,830
130211831,130211,831
130211832,130211,832
130211833,130211,833
130211834,130211,834
130211835,130211,835
130211836,130211,836
130211829,130211,829
130211837,130211,837
130211841,130211,841
130211842,130211,842
130211843,130211,843
130211844,130211,844
913021101,130211,1
913021102,130211,2
913021103,130211,3
130211838,130211,838
130211807,130211,807
130211828,130211,828
130211826,130211,826
130211809,130211,809
130211810,130211,810
130211811,130211,811
130211812,130211,812
130211813,130211,813
130211814,130211,814
130211815,130211,815
130211827,130211,827
130211816,130211,816
130211818,130211,818
130211820,130211,820
130211821,130211,821
130211822,130211,822
130211823,130211,823
130211824,130211,824
130211825,130211,825
130211817,130211,817
130211806,130211,806
130221949,130221,949
130221501,130221,501
130221706,130221,706
913022101,130221,1
130221705,130221,705
130221704,130221,704
130221703,130221,703
130221702,130221,702
130221701,130221,701
130221604,130221,604
130221603,130221,603
130221941,130221,941
130221602,130221,602
130221511,130221,511
130221510,130221,510
130221509,130221,509
130221508,130221,508
130221507,130221,507
130221506,130221,506
130221505,130221,505
130221504,130221,504
130221503,130221,503
130221502,130221,502
130221601,130221,601
913022102,130221,2
913023101,130231,1
913023102,130231,2
130231701,130231,701
130231720,130231,720
130231514,130231,514
130231513,130231,513
130231512,130231,512
130231511,130231,511
130231510,130231,510
130231509,130231,509
130231515,130231,515
130231508,130231,508
130231506,130231,506
130231505,130231,505
130231504,130231,504
130231503,130231,503
130231502,130231,502
130231501,130231,501
130231507,130231,507
130231721,130231,721
130231516,130231,516
130231518,130231,518
130231719,130231,719
130231718,130231,718
130231717,130231,717
130231716,130231,716
130231715,130231,715
130231710,130231,710
130231517,130231,517
130231709,130231,709
130231707,130231,707
130231706,130231,706
130231702,130231,702
130231521,130231,521
130231520,130231,520
130231519,130231,519
130231708,130231,708
913024102,130241,2
913024101,130241,1
913024103,130241,3
130241206,130241,206
130241703,130241,703
130241516,130241,516
130241518,130241,518
130241519,130241,519
130241520,130241,520
130241521,130241,521
130241522,130241,522
130241523,130241,523
130241524,130241,524
130241525,130241,525
130241515,130241,515
130241526,130241,526
130241705,130241,705
130241706,130241,706
130241707,130241,707
130241708,130241,708
130241709,130241,709
130241710,130241,710
130241714,130241,714
130241715,130241,715
130241910,130241,910
130241704,130241,704
130241514,130241,514
130241517,130241,517
130241512,130241,512
130241201,130241,201
130241402,130241,402
130241403,130241,403
130241405,130241,405
130241406,130241,406
130241407,130241,407
130241408,130241,408
130241501,130241,501
130241513,130241,513
130241503,130241,503
130241502,130241,502
130241510,130241,510
130241505,130241,505
130241506,130241,506
130241507,130241,507
130241508,130241,508
130241509,130241,509
130241504,130241,504
130241511,130241,511
130301701,130301,701
130301702,130301,702
130301703,130301,703
130301704,130301,704
130301802,130301,802
130301602,130301,602
130301910,130301,910
130301991,130301,991
130301801,130301,801
130301601,130301,601
130301707,130301,707
130301501,130301,501
913030102,130301,2
130301502,130301,502
130301201,130301,201
130301202,130301,202
913030101,130301,1
130301403,130301,403
130301404,130301,404
130301405,130301,405
130301402,130301,402
130302403,130302,403
130302001,130302,1
130302201,130302,201
130302202,130302,202
130302203,130302,203
130302401,130302,401
130302402,130302,402
130302404,130302,404
130302406,130302,406
130302801,130302,801
913030202,130302,2
913030203,130302,3
130302941,130302,941
130302705,130302,705
130302704,130302,704
130302703,130302,703
130302702,130302,702
130302701,130302,701
913030201,130302,1
130302609,130302,609
130302608,130302,608
130302607,130302,607
130302610,130302,610
130302605,130302,605
130302407,130302,407
130302408,130302,408
130302606,130302,606
130302410,130302,410
130302411,130302,411
130302409,130302,409
130302502,130302,502
130302601,130302,601
130302602,130302,602
130302603,130302,603
130302604,130302,604
130302501,130302,501
130302405,130302,405
130303612,130303,612
130303701,130303,701
130303702,130303,702
130303703,130303,703
130303704,130303,704
130303705,130303,705
130303706,130303,706
130303707,130303,707
130303709,130303,709
913030301,130303,1
913030302,130303,2
130303804,130303,804
130303803,130303,803
130303802,130303,802
130303801,130303,801
130303711,130303,711
130303611,130303,611
130303708,130303,708
130303610,130303,610
130303505,130303,505
130303608,130303,608
130303201,130303,201
130303202,130303,202
130303203,130303,203
130303204,130303,204
130303205,130303,205
130303207,130303,207
130303501,130303,501
130303502,130303,502
130303503,130303,503
130303609,130303,609
130303504,130303,504
130303507,130303,507
130303508,130303,508
130303601,130303,601
130303602,130303,602
130303603,130303,603
130303604,130303,604
130303605,130303,605
130303606,130303,606
130303607,130303,607
130303506,130303,506
130303710,130303,710
913030501,130305,1
130305101,130305,101
130305202,130305,202
130305910,130305,910
130305603,130305,603
130305602,130305,602
130305601,130305,601
130306402,130306,402
130306401,130306,401
130306201,130306,201
130306405,130306,405
130306001,130306,1
130306403,130306,403
130306002,130306,2
130306406,130306,406
130306404,130306,404
130307702,130307,702
130307701,130307,701
130307607,130307,607
130307606,130307,606
130307605,130307,605
130307604,130307,604
130307603,130307,603
130307602,130307,602
130307601,130307,601
130307506,130307,506
130307703,130307,703
130307704,130307,704
130307705,130307,705
130307706,130307,706
130307801,130307,801
130307804,130307,804
130307805,130307,805
130307806,130307,806
130307807,130307,807
130307940,130307,940
130307505,130307,505
130307504,130307,504
130307403,130307,403
130307502,130307,502
130307503,130307,503
913030701,130307,1
130307203,130307,203
130307204,130307,204
130307205,130307,205
130307206,130307,206
913030702,130307,2
130307402,130307,402
130307404,130307,404
130307405,130307,405
130307501,130307,501
130307401,130307,401
130308712,130308,712
130308709,130308,709
130308708,130308,708
130308614,130308,614
130308615,130308,615
130308616,130308,616
130308701,130308,701
130308702,130308,702
130308703,130308,703
130308704,130308,704
130308705,130308,705
130308713,130308,713
130308617,130308,617
130308714,130308,714
130308509,130308,509
130308716,130308,716
130308717,130308,717
130308718,130308,718
130308719,130308,719
130308613,130308,613
130308721,130308,721
130308722,130308,722
130308801,130308,801
130308802,130308,802
130308803,130308,803
130308804,130308,804
130308807,130308,807
130308809,130308,809
130308715,130308,715
130308612,130308,612
130308201,130308,201
130308610,130308,610
913030803,130308,3
913030802,130308,2
913030801,130308,1
130308501,130308,501
130308611,130308,611
130308503,130308,503
130308504,130308,504
130308505,130308,505
130308506,130308,506
130308507,130308,507
130308508,130308,508
130308502,130308,502
130308510,130308,510
130308601,130308,601
130308602,130308,602
130308603,130308,603
130308604,130308,604
130308605,130308,605
130308606,130308,606
130308607,130308,607
130308608,130308,608
130308609,130308,609
130309602,130309,602
130309603,130309,603
130309604,130309,604
130309605,130309,605
130309606,130309,606
130309607,130309,607
130309704,130309,704
130309701,130309,701
130309702,130309,702
130309703,130309,703
130309801,130309,801
130309705,130309,705
130309601,130309,601
130309608,130309,608
130309503,130309,503
130309609,130309,609
130309501,130309,501
913030903,130309,3
913030902,130309,2
913030901,130309,1
130309611,130309,611
130309502,130309,502
130309401,130309,401
130309201,130309,201
130309403,130309,403
130309404,130309,404
130309405,130309,405
130309406,130309,406
130309407,130309,407
130309402,130309,402
130309610,130309,610
913040101,130401,1
913040102,130401,2
130401502,130401,502
130401001,130401,1
130401605,130401,605
130401606,130401,606
130401607,130401,607
130401608,130401,608
130401609,130401,609
130401611,130401,611
130401604,130401,604
130401612,130401,612
130401702,130401,702
130401703,130401,703
130401704,130401,704
130401705,130401,705
130401805,130401,805
130401920,130401,920
130401701,130401,701
130401603,130401,603
130401610,130401,610
130401601,130401,601
130401602,130401,602
130401202,130401,202
130401401,130401,401
130401402,130401,402
130401403,130401,403
130401404,130401,404
130401405,130401,405
130401410,130401,410
130401201,130401,201
130401413,130401,413
130401414,130401,414
130401501,130401,501
130401503,130401,503
130401504,130401,504
130401412,130401,412
130402406,130402,406
130402407,130402,407
130402408,130402,408
130402409,130402,409
130402410,130402,410
130402411,130402,411
130402413,130402,413
130402414,130402,414
130402503,130402,503
130402502,130402,502
130402504,130402,504
130402505,130402,505
130402506,130402,506
130402507,130402,507
130402508,130402,508
130402501,130402,501
130402405,130402,405
130402001,130402,1
130402403,130402,403
913040202,130402,2
913040201,130402,1
130402601,130402,601
130402201,130402,201
130402203,130402,203
130402204,130402,204
130402205,130402,205
130402404,130402,404
130402206,130402,206
130402208,130402,208
130402209,130402,209
130402210,130402,210
130402211,130402,211
130402212,130402,212
130402401,130402,401
130402402,130402,402
130402207,130402,207
130402602,130402,602
130402606,130402,606
130402604,130402,604
130402603,130402,603
130402810,130402,810
130402809,130402,809
130402806,130402,806
130402802,130402,802
130402801,130402,801
130402706,130402,706
130402803,130402,803
130402704,130402,704
130402703,130402,703
130402702,130402,702
130402701,130402,701
130402607,130402,607
130402605,130402,605
130402705,130402,705
130421703,130421,703
130421602,130421,602
130421603,130421,603
130421604,130421,604
130421605,130421,605
130421701,130421,701
130421702,130421,702
130421704,130421,704
913042101,130421,1
130421802,130421,802
130421803,130421,803
130421804,130421,804
130421807,130421,807
130421940,130421,940
130421601,130421,601
913042102,130421,2
913042103,130421,3
130421801,130421,801
130421506,130421,506
130421503,130421,503
130421504,130421,504
130421201,130421,201
130421202,130421,202
130421203,130421,203
130421401,130421,401
130421505,130421,505
130421403,130421,403
130421404,130421,404
130421405,130421,405
130421402,130421,402
130421407,130421,407
130421408,130421,408
130421409,130421,409
130421410,130421,410
130421411,130421,411
130421406,130421,406
130421412,130421,412
130421501,130421,501
130421502,130421,502
130481602,130481,602
130481201,130481,201
130481501,130481,501
130481601,130481,601
130482501,130482,501
130483501,130483,501
130483601,130483,601
913050102,130501,2
913050101,130501,1
913050103,130501,3
130501910,130501,910
130501004,130501,4
130501601,130501,601
130501602,130501,602
130501603,130501,603
130501604,130501,604
130501605,130501,605
130501607,130501,607
130501608,130501,608
130501609,130501,609
130501610,130501,610
130501611,130501,611
130501612,130501,612
130501613,130501,613
130501509,130501,509
130501614,130501,614
130501616,130501,616
130501701,130501,701
130501702,130501,702
130501703,130501,703
130501704,130501,704
130501705,130501,705
130501801,130501,801
130501803,130501,803
130501806,130501,806
130501807,130501,807
130501808,130501,808
130501809,130501,809
130501615,130501,615
130501508,130501,508
130501606,130501,606
130501506,130501,506
130501001,130501,1
130501002,130501,2
130501003,130501,3
130501005,130501,5
130501006,130501,6
130501007,130501,7
130501507,130501,507
130501009,130501,9
130501010,130501,10
130501205,130501,205
130501206,130501,206
130501207,130501,207
130501401,130501,401
130501402,130501,402
130501008,130501,8
130501404,130501,404
130501403,130501,403
130501505,130501,505
130501504,130501,504
130501503,130501,503
130501501,130501,501
130501411,130501,411
130501502,130501,502
130501410,130501,410
130501408,130501,408
130501407,130501,407
130501406,130501,406
130501405,130501,405
130502606,130502,606
130502601,130502,601
130502602,130502,602
130502603,130502,603
130502604,130502,604
130502502,130502,502
130502607,130502,607
913050201,130502,1
130502701,130502,701
130502702,130502,702
130502703,130502,703
130502910,130502,910
913050202,130502,2
130502501,130502,501
130502608,130502,608
130502412,130502,412
130502605,130502,605
130502410,130502,410
130502411,130502,411
130502102,130502,102
130502001,130502,1
130502109,130502,109
130502202,130502,202
130502203,130502,203
130502204,130502,204
130502201,130502,201
130502402,130502,402
130502403,130502,403
130502404,130502,404
130502407,130502,407
130502408,130502,408
130502409,130502,409
130502401,130502,401
130601608,130601,608
130601710,130601,710
130601609,130601,609
130601701,130601,701
130601703,130601,703
130601704,130601,704
130601705,130601,705
130601709,130601,709
130601711,130601,711
130601949,130601,949
130601713,130601,713
130601801,130601,801
130601802,130601,802
130601803,130601,803
130601804,130601,804
130601920,130601,920
130601607,130601,607
913060101,130601,1
913060102,130601,2
913060103,130601,3
130601712,130601,712
130601606,130601,606
130601702,130601,702
130601604,130601,604
130601203,130601,203
130601202,130601,202
130601201,130601,201
130601001,130601,1
130601605,130601,605
130601204,130601,204
130601402,130601,402
130601403,130601,403
130601404,130601,404
130601405,130601,405
130601406,130601,406
130601401,130601,401
130601408,130601,408
130601501,130601,501
130601502,130601,502
130601503,130601,503
130601504,130601,504
130601603,130601,603
130601505,130601,505
130601602,130601,602
130601601,130601,601
130601507,130601,507
130601506,130601,506
130601407,130601,407
130681603,130681,603
130681601,130681,601
130681502,130681,502
130681501,130681,501
130681602,130681,602
913070102,130701,2
913070101,130701,1
913070103,130701,3
130701410,130701,410
130701412,130701,412
130701411,130701,411
130701409,130701,409
130701001,130701,2
130701407,130701,407
130701406,130701,406
130701405,130701,405
130701404,130701,404
130701403,130701,403
130701402,130701,402
130701401,130701,401
130701205,130701,205
130701204,130701,204
130701203,130701,203
130701202,130701,202
130701408,130701,408
130701413,130701,413
130701414,130701,414
130701603,130701,603
130701704,130701,704
130701705,130701,705
130701706,130701,706
130701709,130701,709
130701710,130701,710
130701711,130701,711
130701712,130701,712
130701713,130701,713
130701801,130701,801
130701802,130701,802
130701803,130701,803
130701804,130701,804
130701805,130701,805
130701806,130701,806
130701807,130701,807
130701608,130701,608
130701607,130701,607
130701606,130701,606
130701605,130701,605
130701503,130701,503
130701502,130701,502
130701501,130701,501
130701422,130701,422
130701421,130701,421
130701506,130701,506
130701420,130701,420
130701808,130701,808
130701419,130701,419
130701417,130701,417
130701416,130701,416
130701415,130701,415
130701507,130701,507
130701601,130701,601
130701602,130701,602
130701604,130701,604
130701418,130701,418
130701504,130701,504
130701505,130701,505
130781501,130781,501
130781601,130781,601
130781602,130781,602
130781603,130781,603
130782502,130782,502
130782503,130782,503
130782801,130782,801
130783605,130783,605
130783604,130783,604
130783603,130783,603
130783602,130783,602
130783601,130783,601
130801923,130801,923
130801403,130801,403
130801921,130801,921
130801922,130801,922
130801401,130801,401
130801113,130801,113
130801402,130801,402
130801111,130801,111
130801112,130801,112
130901410,130901,410
130901409,130901,409
130901408,130901,408
130901407,130901,407
130901406,130901,406
130901405,130901,405
130901404,130901,404
130901403,130901,403
130901402,130901,402
130901401,130901,401
130901203,130901,203
130901201,130901,201
130901002,130901,2
130901001,130901,1
913090101,130901,1
913090102,130901,2
913090103,130901,3
130901411,130901,411
130901204,130901,204
130901412,130901,412
130901414,130901,414
130901709,130901,709
130901702,130901,702
130901703,130901,703
130901704,130901,704
130901705,130901,705
130901708,130901,708
130901806,130901,806
130901710,130901,710
130901701,130901,701
130901711,130901,711
130901713,130901,713
130901801,130901,801
130901802,130901,802
130901803,130901,803
130901804,130901,804
130901805,130901,805
130901413,130901,413
130901712,130901,712
130901613,130901,613
130901612,130901,612
130901611,130901,611
130901501,130901,501
130901502,130901,502
130901503,130901,503
130901504,130901,504
130901505,130901,505
130901506,130901,506
130901601,130901,601
130901602,130901,602
130901603,130901,603
130901604,130901,604
130901605,130901,605
130901606,130901,606
130901607,130901,607
130901608,130901,608
130901609,130901,609
130901610,130901,610
130901807,130901,807
913098101,130981,1
130981501,130981,501
130981601,130981,601
130981602,130981,602
131001604,131001,604
131001701,131001,701
131001702,131001,702
131001703,131001,703
131001704,131001,704
131001801,131001,801
131001803,131001,803
131001602,131001,602
131001601,131001,601
913100102,131001,2
913100101,131001,1
131001505,131001,505
131001603,131001,603
131001503,131001,503
131001202,131001,202
131001501,131001,501
131001203,131001,203
131001204,131001,204
131001401,131001,401
131001402,131001,402
131001403,131001,403
131001404,131001,404
131001405,131001,405
131001502,131001,502
131001406,131001,406
131001408,131001,408
131001409,131001,409
131001410,131001,410
131001411,131001,411
131001412,131001,412
131001413,131001,413
131001414,131001,414
131001407,131001,407
131001201,131001,201
131001504,131001,504
131002502,131002,502
131002404,131002,404
131002405,131002,405
131002406,131002,406
131002701,131002,701
131002702,131002,702
131002703,131002,703
131002704,131002,704
131002803,131002,803
913100201,131002,1
913100202,131002,2
131002804,131002,804
131002805,131002,805
131002941,131002,941
131002501,131002,501
131002407,131002,407
131002403,131002,403
131002402,131002,402
131002801,131002,801
131002206,131002,206
131002503,131002,503
131002401,131002,401
131002505,131002,505
131002506,131002,506
131002507,131002,507
131002508,131002,508
131002601,131002,601
131002602,131002,602
131002504,131002,504
131002603,131002,603
131002604,131002,604
131002201,131002,201
131002202,131002,202
131002203,131002,203
131002204,131002,204
131002205,131002,205
131101502,131101,502
131101503,131101,503
131101504,131101,504
131101505,131101,505
131101601,131101,601
131101602,131101,602
131101603,131101,603
131101604,131101,604
131101605,131101,605
131101608,131101,608
131101607,131101,607
131101501,131101,501
131101609,131101,609
131101610,131101,610
131101611,131101,611
131101612,131101,612
131101613,131101,613
131101701,131101,701
131101606,131101,606
131101416,131101,416
131101205,131101,205
131101414,131101,414
913110101,131101,1
913110102,131101,2
131101202,131101,202
131101203,131101,203
131101204,131101,204
131101206,131101,206
131101207,131101,207
